date,run,production,faulty,workstation_downtime,supplier_occupancy,bottleneck_delay
2025-03-29,13,3,0,"[2.4692580490481433, 3.026005464276015, 4.114930598386276, 5.353593232281374, 5.157505767006006, 3.719416654165474]",2.8805817219757146,0.0
2025-03-30,13,4,0,"[3.8536711221805215, 2.0032686951468683, 4.419665744605214, 4.768814489999074, 4.832631420869625, 5.254597476796044]",2.840529544110667,0.0
2025-03-31,13,4,0,"[4.257169347343658, 2.4390019154138463, 4.784490202680575, 5.550016501139567, 4.967279775086081, 4.176317613541954]",3.7619426431283314,0.0
2025-04-01,13,4,0,"[3.930126057016915, 2.0775030569185584, 4.771494425846272, 5.595991126795591, 4.413170317991504, 4.5520472063312445]",3.359618851115577,0.0
2025-04-02,13,4,0,"[2.6827014391071042, 2.414406906710328, 4.42786389392833, 4.3690764345554784, 3.9723973647514463, 4.966569929842276]",3.2941154156153147,0.0
2025-04-03,13,3,0,"[2.6999038939701845, 2.956899180880627, 4.368223940679917, 7.253397819326913, 6.7283626758753226, 5.841336991932135]",3.8223009017091627,0.0
2025-04-04,13,3,0,"[3.3249560561290155, 2.2835435661704997, 4.204989442342551, 4.6827868600145965, 6.299525735175921, 4.065302123897426]",3.032887143105355,0.0
2025-04-05,13,4,0,"[4.083473038610562, 2.9968356588100407, 5.26757874664116, 5.863506119611214, 3.9712772206144997, 4.105189865935311]",3.5955981450879944,0.0
2025-04-06,13,4,0,"[2.950466206865491, 3.152103399575656, 3.5516613362978346, 6.601922334962208, 4.757757568941025, 3.738643612216445]",3.647430611678536,0.0
2025-04-07,13,4,0,"[3.6771988715023167, 1.891344628108871, 4.559542054094966, 5.893700482042064, 4.081351192761497, 3.6626927869555033]",3.704306066289599,0.0
2025-04-08,13,3,0,"[2.952033782202451, 1.8033855038650817, 4.294336736525904, 5.672340878591946, 3.7958611556839923, 4.912808353387293]",2.9528338260466924,0.0
2024-09-13,14,3,0,"[2.3097089116203624, 2.1915100618235157, 4.261252022001753, 5.129225544889694, 3.6602285721289785, 5.8661785064758485]",3.192113779611734,0.0
2024-09-14,14,3,0,"[2.974570159613297, 2.7150664857337854, 4.038612498150284, 5.378007674124103, 4.103961754073627, 3.832840868441429]",3.190167491747021,0.0
2024-09-15,14,3,0,"[2.1849324641128307, 2.1822018570481925, 4.728269790752307, 6.309004885516169, 6.287869378044373, 6.376845255322996]",3.6710570320319063,0.0
2024-09-16,14,3,0,"[2.9221346345145798, 3.055308140112587, 4.430659964745021, 6.623313778323978, 3.581945788816888, 3.688759611694851]",2.7676472529194562,0.0
2024-09-17,14,4,0,"[3.2465244775935367, 2.746203899265471, 5.089398857466995, 7.618199513550984, 6.113379029523882, 6.082690577548586]",3.3110822311165586,0.0
2024-09-18,14,4,0,"[2.0237087053005878, 3.1413686319558063, 4.776615928956578, 7.286962348948407, 4.371089823469522, 4.6967292928709155]",2.816125245389662,0.0
2024-09-19,14,4,0,"[2.618421012010088, 2.4240430727342592, 4.889591867692419, 5.2398691671170505, 4.8044168033406125, 5.946889857605941]",3.637827902903845,0.0
2024-09-20,14,4,0,"[2.8549748301150624, 2.8564163826087934, 4.833279608577959, 4.523509897876257, 4.420327586410263, 4.6634292609748655]",3.3898877352106656,0.0
2024-09-21,14,4,0,"[3.1881597113566493, 3.301954813492385, 3.451421792581718, 6.871315920518708, 3.872986000504664, 5.511112123232151]",3.1506245575893925,0.0
2024-09-22,14,4,0,"[2.608364500954224, 3.01023090479067, 3.632410799319241, 5.785922070150459, 5.76475749616856, 3.9591767456024596]",3.56756077058481,0.0
2024-09-23,14,4,0,"[1.9762615659411538, 2.831631870471173, 5.577903136516031, 5.498085192060035, 4.445628227855668, 5.086927639020759]",3.3713864690503113,0.0
2024-09-24,14,3,0,"[2.158615400156423, 2.9667120082238485, 4.703940660364141, 5.411173967989194, 4.894523210514338, 5.3715123439470025]",3.7079993609070145,0.0
2024-09-25,14,4,0,"[2.267759613570298, 3.337326755536147, 3.029595905912979, 4.567219095400928, 5.421221943464904, 5.621888144067368]",3.220298540915339,0.0
2024-09-26,14,4,0,"[2.0778980235462288, 2.1813003243396434, 5.000421025460646, 7.688420985436127, 3.772391577505236, 6.048531124190993]",2.820230959682092,0.0
2024-09-27,14,4,0,"[3.5647414913271698, 2.521621124627764, 4.0078599979585645, 6.670245713286999, 4.630532031306594, 3.9114642046756525]",3.376059373186773,0.0
2024-09-28,14,4,0,"[2.78506613299795, 3.220490266236302, 3.6932085947794437, 6.653796494540787, 4.840388949140555, 4.523473946607769]",3.39055373833434,0.0
2024-09-29,14,3,0,"[2.176947852679662, 2.434255275496086, 4.378711020832645, 4.654857063207153, 4.342647268118052, 4.908939965103594]",3.1526683288385855,0.0
2024-09-30,14,3,0,"[3.586179872784929, 2.686936286066854, 3.932222943168993, 6.292876237608549, 5.234465717736994, 6.247605184969718]",3.3376312740052922,0.0
2024-10-01,14,3,0,"[3.2683059353050776, 2.4102283987601187, 3.827796213803763, 6.7042423467190035, 5.638898984942358, 5.428412123977664]",3.252950466494983,0.0
2024-10-02,14,4,0,"[3.277353264933603, 3.328823386585037, 3.166475727248942, 5.603900777498513, 6.1079264417664865, 6.280173275027331]",2.9316649055726507,0.0
2024-10-03,14,4,0,"[2.2308596702126517, 3.1147536622564416, 4.759167117844287, 6.93867946069241, 3.735383852237894, 6.158329953294765]",3.234820487824299,0.0
2024-10-04,14,4,0,"[2.658510899623574, 2.729775026053996, 4.133098440404071, 6.484812870132465, 3.683681995408583, 4.513378728609388]",3.9137038848978287,0.0
2024-10-05,14,3,0,"[3.464111330052038, 3.1184859622743106, 3.550359182324381, 5.420873677218624, 5.493915387783574, 6.1370856220824095]",3.2214227528564057,0.0
2024-10-06,14,3,0,"[2.667189331515086, 2.0489498618399575, 3.124249931502712, 6.069981544925682, 3.877446887584403, 5.114077210390449]",3.003732592444554,0.0
2024-10-07,14,3,0,"[3.470832415934548, 2.010751148673563, 5.513222122226914, 4.9559649348114085, 4.138727232601862, 6.339612340526369]",2.807496146861803,0.0
2024-10-08,14,3,0,"[2.398225549465886, 2.7208495484812274, 4.148266689042413, 5.744968551515672, 3.72137242833065, 5.893331364717222]",3.68187014120578,0.0
2024-10-09,14,4,0,"[3.086074798371297, 3.3943493631597135, 4.043470326437979, 6.491446919796596, 4.131812753306228, 6.009611372157546]",3.152403778375719,0.0
2024-10-10,14,3,0,"[3.0093026042616735, 2.935379884827273, 5.17115768054103, 4.505954340926157, 6.40945697048157, 4.815372284462919]",3.9146587275860028,0.0
2024-10-11,14,3,0,"[3.484274922736445, 2.2468943680491145, 4.778594718937103, 7.085417925651861, 3.6566393077583643, 5.965828686552033]",3.958802347805797,0.0
2024-10-12,14,4,0,"[2.5197183433507306, 3.1817814533740743, 5.376185588299501, 4.899820493808288, 3.7376499087744914, 4.321072534039052]",3.7078826246396033,0.0
2024-10-13,14,3,0,"[2.715027833973201, 1.9197815199991053, 4.680200641838404, 5.398219367498066, 6.03218051497885, 5.6485019765378075]",3.6807829655145152,0.0
2024-10-14,14,4,0,"[2.4102000262001577, 2.9072928650702314, 3.7268320703748166, 7.5827032322690675, 3.873699478533808, 5.413455736364945]",3.298932506890226,0.0
2024-10-15,14,3,0,"[2.748973908196246, 2.4959922874782072, 5.148439735471514, 4.795927017350173, 5.931604492434298, 3.5400860135869965]",3.409495558970718,0.0
2024-10-16,14,3,0,"[2.632805884162653, 3.2108633058959977, 3.424590701248424, 6.691589435384145, 4.677831095834706, 6.364608422694532]",4.026285989311036,0.0
2024-10-17,14,4,0,"[2.457148770984308, 1.9315548024052873, 3.8207608164950155, 4.629692436095421, 5.453892555288771, 6.302352387330869]",4.086033138948823,0.0
2024-10-18,14,3,0,"[3.3755595616844336, 2.344865362434793, 5.308113645601238, 6.151436138996471, 4.323895567402522, 4.687465384002509]",2.868158179051023,0.0
2024-10-19,14,3,0,"[3.609277529124828, 2.8572121518423033, 4.171142023060114, 5.043185587002918, 6.003338625694668, 4.265554005690122]",4.057180536648637,0.0
2024-10-20,14,3,0,"[2.58850639794047, 3.36184607709309, 4.384799076750834, 7.576136734637428, 4.165761668625524, 3.991747371017859]",3.5954824370675316,0.0
2024-10-21,14,3,0,"[2.5974153379091605, 2.0682342504581572, 3.3659642642039453, 7.611750226406274, 6.076247166027459, 3.962632042307279]",3.8595390370722855,0.0
2024-10-22,14,4,0,"[2.2455298892800384, 1.9934491721609178, 5.351958095323039, 5.36853664191454, 4.116568205023496, 4.50897461710492]",3.0358395915051726,0.0
2024-10-23,14,4,0,"[2.0838219584257933, 3.3279823883888646, 5.47266322039373, 6.3202018868202146, 5.122387247470805, 5.772998915905131]",3.628855169299574,0.0
2024-10-24,14,4,0,"[2.771582117502962, 2.9233783076034365, 3.7866897796934897, 6.58576559899271, 5.051814932992785, 5.732164010770172]",2.935018680740901,0.0
2024-10-25,14,4,0,"[2.2260751073420373, 1.8673047755671006, 5.3615983629831385, 6.3052170455928005, 6.610946500433953, 6.309465767831103]",2.933240140917148,0.0
2024-10-26,14,4,0,"[2.306792129042291, 2.4070346855040747, 3.244730473626099, 5.753413544301738, 5.443310194820587, 4.490990946170257]",2.9669277705050914,0.0
2024-10-27,14,4,0,"[3.472256994917393, 2.232727379997145, 4.309606844038296, 5.621236091780683, 5.099776652959004, 4.690373880113787]",3.78424973634449,0.0
2024-10-28,14,4,0,"[2.6343037194742593, 2.919087979019055, 4.659978577968985, 5.278591805338933, 5.881854449417004, 4.479094667592215]",3.3546846839947646,0.0
2024-10-29,14,3,0,"[2.579635096710608, 2.856634654455132, 4.506074787235979, 6.745827599007134, 5.198749957151901, 4.754669537700884]",2.8869664010799596,0.0
2024-10-30,14,3,0,"[2.149124420234092, 2.906414614045606, 4.570022439005171, 4.942754192970133, 4.219389755820269, 3.845265167971425]",3.889729367935551,0.0
2024-10-31,14,4,0,"[3.6350332706911326, 3.3021055830497015, 5.211046757919141, 6.211721724211201, 5.144545163830315, 3.8288691416449234]",3.493145192053114,0.0
2024-11-01,14,4,0,"[2.484406514557335, 3.2751011976550988, 3.1194713523380253, 4.361574392257332, 3.9439386203633946, 3.7519152132727887]",2.825967940004874,0.0
2024-11-02,14,3,0,"[2.5971663748582268, 3.150276540981021, 3.3257068530158014, 4.407761291501851, 4.938503191853522, 4.694290847032049]",3.480348698039606,0.0
2024-11-03,14,3,0,"[3.527537309357586, 2.395642741472374, 5.120114703331508, 6.135194042792464, 5.929683110981145, 6.423950673479803]",3.608826732165844,0.0
2024-11-04,14,4,0,"[2.028816333142538, 2.5569305003690146, 4.228345994751137, 5.810812412710583, 6.349391048427768, 5.088291029989354]",3.6301543219107133,0.0
2024-11-05,14,3,0,"[3.4268449263962464, 2.413717162993314, 5.202282033174245, 7.573870967257782, 3.6429454441228803, 5.701863577708961]",3.9894522011934943,0.0
2024-11-06,14,3,0,"[1.980120964630568, 2.5355072577058597, 3.528829462014271, 4.280501289851021, 4.775613424557765, 3.4846913947979274]",4.088189035993237,0.0
2024-11-07,14,4,0,"[2.2934748688232935, 2.396019288045569, 5.14848320268405, 4.314294669915279, 5.178845275737809, 6.416138579527026]",3.534698049023578,0.0
2024-11-08,14,3,0,"[3.5723098196055356, 3.3260268082863664, 4.306793731184699, 5.186767911328215, 6.111062439156863, 5.477570029396529]",3.9244847550555293,0.0
2024-11-09,14,4,0,"[3.6281043787224023, 2.347585280942691, 5.270589821097935, 6.5679310569575975, 6.159816261804866, 5.862939198884207]",2.7528625294668596,0.0
2024-11-10,14,4,0,"[3.3148738121309673, 2.537119396242686, 5.434385321865036, 6.059701177104514, 5.041308834600132, 5.152790562442987]",3.541306203510396,0.0
2024-11-11,14,3,0,"[3.193413814132204, 2.599127821585537, 5.586637445481875, 4.958357971420665, 5.736532036816195, 6.286796295656521]",3.2872920448138205,0.0
2024-11-12,14,4,0,"[2.4953050857115904, 2.9632143534695072, 4.509605177833766, 5.393898778470032, 5.826806416947499, 4.1400504127394315]",3.607363928332202,0.0
2024-11-13,14,4,0,"[2.7967022366216803, 2.4379433679042544, 5.550420368777876, 5.190802905993949, 3.9953366910032235, 4.005532534424071]",3.7837529038435243,0.0
2024-11-14,14,3,0,"[1.9882569252945643, 3.0011753337221303, 4.349039693897897, 7.231338633722252, 5.811546353662713, 5.778135290106257]",3.7016106916475904,0.0
2024-11-15,14,3,0,"[2.621940621840207, 2.52167306636248, 3.5367654395840935, 5.683660108720254, 4.099004040247537, 6.3657564299312615]",4.021510018152906,0.0
2024-11-16,14,3,0,"[2.1480648771468434, 2.681300040645061, 5.251054200582086, 7.347861987149555, 3.890471668550685, 4.763741600837588]",3.0778155455470406,0.0
2024-11-17,14,4,0,"[3.592331794250263, 2.7425177420552473, 3.9681233236073665, 7.233116221279749, 4.051617043664459, 4.342249166107466]",2.9254763535125705,0.0
2024-11-18,14,4,0,"[3.315932691347122, 2.242082908355273, 4.806230712034212, 6.57884065708815, 4.116424168092834, 3.8389328139365]",2.8473558198321154,0.0
2024-11-19,14,4,0,"[2.007897948357264, 2.108126870812283, 4.352507033465061, 4.5056223145995595, 6.60438671240272, 3.479306016420496]",3.4574675420044705,0.0
2024-11-20,14,3,0,"[3.5129370754200666, 3.3272302716935904, 5.288171602302906, 5.068628677061331, 5.645522341414922, 4.735031751201689]",3.3010139897702326,0.0
2024-11-21,14,4,0,"[2.6617790862489605, 1.9724749265143815, 3.126883572794204, 4.915020943229121, 6.539212566983683, 3.4949650370570726]",4.047346314255948,0.0
2024-11-22,14,3,0,"[2.7559037671033293, 3.208538684440124, 3.9498202131931652, 4.455601560639578, 4.736253361778537, 4.969030962937284]",4.099458213633373,0.0
2024-11-23,14,3,0,"[3.5325377380796747, 1.8581846277110523, 4.9755284674345726, 5.739387927639496, 5.2021008349010245, 5.168714013036079]",3.546011031862278,0.0
2024-11-24,14,3,0,"[2.9464093493067667, 2.805578135627081, 4.809921423294909, 6.906014034371667, 6.558055640413455, 5.4399722429948625]",2.9109046122884297,0.0
2024-11-25,14,3,0,"[2.466284027750004, 3.4471158748183006, 4.289717672716984, 5.73327310489334, 5.848422220194455, 4.665359451187613]",3.2773274564327908,0.0
2024-11-26,14,4,0,"[2.9938327960531255, 2.478452572809278, 5.5930866294631105, 4.478621302385468, 4.534402073904322, 5.854813021548823]",3.323735219019445,0.0
2024-11-27,14,4,0,"[3.4625360767976447, 3.3434807163457685, 5.233424453290841, 7.49972111648823, 5.153615880234874, 4.420662600711844]",3.830069770873567,0.0
2024-11-28,14,3,0,"[2.1852056494845287, 2.4409692451822624, 4.173293388328925, 5.668883500170294, 5.1478511333171255, 5.128939504015819]",2.89642933411254,0.0
2024-11-29,14,3,0,"[3.5129860097904517, 2.6175496489181698, 4.65344012442126, 6.191452677673019, 4.363686496677946, 5.944658097957448]",2.9921411532731454,0.0
2024-11-30,14,3,0,"[1.9732061650324437, 2.339095585374565, 3.8426428749744743, 5.295251292871791, 5.613370282415392, 5.317823572148613]",4.080230977793172,0.0
2024-12-01,14,3,0,"[2.101143566362522, 2.5511146220031478, 4.172676043857009, 7.725523080935535, 3.5789660846623845, 3.8812864293341063]",3.808949950735084,0.0
2024-12-02,14,4,0,"[2.683046963806856, 2.3369510552322157, 4.21315591262149, 5.276156049540144, 4.851361440434797, 4.097917254117455]",3.8224763565621958,0.0
2024-12-03,14,4,0,"[2.648783836417266, 1.8889607881503065, 5.600039536910758, 6.613996909572853, 6.104750655007549, 6.053008776403084]",3.154978576107661,0.0
2024-12-04,14,4,0,"[3.0452735769225776, 2.0094719841772783, 4.293143028531714, 4.903555347610877, 6.2957875186100924, 5.150811140618795]",3.36523498271275,0.0
2024-12-05,14,4,0,"[2.257335447384884, 3.4026995002727043, 5.100432484500201, 7.121443718071224, 4.559709374889329, 5.3621642056847945]",3.583975824794257,0.0
2024-12-06,14,4,0,"[2.3914326719979084, 1.8813999884588752, 3.95519152151907, 5.285073727594718, 6.58662868145976, 5.151781256723187]",3.5105333160520953,0.0
2024-12-07,14,4,0,"[2.2478098176220893, 3.1655229792363104, 4.7687951196854055, 5.610711384042063, 6.398660713825794, 4.081200314476504]",2.8915879371027042,0.0
2024-12-08,14,4,0,"[3.0632088145853027, 2.750021164079483, 3.743757860712168, 5.757872430067553, 6.24164123326887, 3.7051013171505236]",3.289634007178763,0.0
2024-12-09,14,3,0,"[2.011639801104466, 2.447420367308627, 4.405698311578228, 4.768396135798222, 5.625502102030443, 3.9674012185222045]",3.077676543152385,0.0
2024-12-10,14,3,0,"[2.0376636683825224, 2.248691573467323, 3.2283644535169445, 4.5905712320554946, 3.7545929879012627, 3.5657004416575075]",3.713515018718379,0.0
2024-12-11,14,3,0,"[3.08704196540883, 3.041303323255902, 3.5222102523339167, 6.246517032857165, 4.419429333109332, 5.6587575509103365]",3.1348895029194876,0.0
2024-12-12,14,3,0,"[3.2467239685316502, 2.63798521638735, 5.469797730117014, 4.388996133813551, 3.9105397139043347, 5.397667017821348]",3.0528872441043013,0.0
2024-12-13,14,4,0,"[2.8334470784460812, 3.312268965396714, 4.715624646703122, 7.681917345246077, 3.931507004971392, 6.170728326793014]",2.871224346501332,0.0
2024-12-14,14,4,0,"[3.0169612903909453, 2.2123124943049484, 3.710871630271008, 6.975570515654409, 4.877998116445954, 5.223323911249706]",3.8243810555915156,0.0
2024-12-15,14,3,0,"[1.9811974103015966, 3.0340097754089355, 3.3078692081658, 5.240216251711684, 5.079666818130938, 4.5609083523838]",3.451638403190697,0.0
2024-12-16,14,3,0,"[2.077209585513571, 2.41472330624365, 4.768072564999365, 5.364052754890711, 5.982996472336368, 3.552064828757627]",3.1983190368943606,0.0
2024-12-17,14,4,0,"[3.5136408391806313, 2.255810638316465, 5.435690828644551, 6.229982480825317, 5.703022130036646, 4.869731465322689]",3.307110493214218,0.0
2024-12-18,14,4,0,"[3.201675602103669, 2.9865809683644295, 5.461817952276006, 7.108847082418947, 4.378315051170524, 5.158069551455584]",3.685579785542548,0.0
2024-12-19,14,3,0,"[2.952007879135859, 2.214328274966149, 5.437899651762409, 5.277828351386376, 6.312660968003753, 4.1530580710822695]",3.747518700430639,0.0
2024-12-20,14,3,0,"[3.039472836596933, 3.084658445328279, 5.31706666181503, 6.223096373460001, 4.4848542817690555, 5.154341482434946]",3.550940019085695,0.0
2024-12-21,14,3,0,"[3.6186531031545814, 2.3952537801541363, 3.363123983367575, 7.497701409454078, 4.770499368281001, 4.464274068049618]",3.7651438699344153,0.0
2024-12-22,14,4,0,"[1.9802932491880432, 2.1494123950121735, 4.780589534441353, 4.542119033823723, 3.5869608954241237, 5.329619640208852]",4.059099270695115,0.0
2024-12-23,14,3,0,"[2.9396919025532875, 2.5325564307463693, 3.7260312782187532, 4.710544239480825, 5.057259194363912, 4.172786540910941]",3.491112531476833,0.0
2024-12-24,14,4,0,"[2.587387357259313, 2.136253719715078, 3.310781345877874, 4.627060798411669, 4.685572552252187, 5.84079003346655]",3.846991357991684,0.0
2024-12-25,14,3,0,"[2.926860113646551, 2.2440514354162766, 3.8913732030566, 7.3412249826470735, 4.641001593566485, 4.786520722141504]",3.5903600043958916,0.0
2024-12-26,14,4,0,"[2.2700248912375303, 2.620568761830246, 5.355407212745356, 7.47845550575133, 5.921711678800613, 5.061407987997821]",4.028569906143896,0.0
2024-12-27,14,4,0,"[2.7003689695401225, 2.381191401871386, 3.457906917512157, 7.29931984896432, 6.478439853967447, 4.231037832154056]",3.5815752094102775,0.0
